"rgn_id","sector","weight"
4,"aqf",1
8,"aqf",1
3,"aqf",1
5,"aqf",1
11,"aqf",1
1,"aqf",1
10,"aqf",1
7,"aqf",1
2,"aqf",1
6,"aqf",1
9,"aqf",1
4,"cf",1
8,"cf",1
3,"cf",1
5,"cf",1
11,"cf",1
1,"cf",1
10,"cf",1
7,"cf",1
2,"cf",1
6,"cf",1
9,"cf",1
4,"mar",1
8,"mar",1
3,"mar",1
5,"mar",1
11,"mar",1
1,"mar",1
10,"mar",1
7,"mar",1
2,"mar",1
6,"mar",1
9,"mar",1
4,"mmw",1
8,"mmw",1
3,"mmw",1
5,"mmw",1
11,"mmw",1
1,"mmw",1
10,"mmw",1
7,"mmw",1
2,"mmw",1
6,"mmw",1
9,"mmw",1
4,"og",1
8,"og",1
3,"og",1
5,"og",1
11,"og",1
1,"og",1
10,"og",1
7,"og",1
2,"og",1
6,"og",1
9,"og",1
4,"ph",1
8,"ph",1
3,"ph",1
5,"ph",1
11,"ph",1
1,"ph",1
10,"ph",1
7,"ph",1
2,"ph",1
6,"ph",1
9,"ph",1
4,"tour",1
8,"tour",1
3,"tour",1
5,"tour",1
11,"tour",1
1,"tour",1
10,"tour",1
7,"tour",1
2,"tour",1
6,"tour",1
9,"tour",1
4,"wte",1
8,"wte",1
3,"wte",1
5,"wte",1
11,"wte",1
1,"wte",1
10,"wte",1
7,"wte",1
2,"wte",1
6,"wte",1
9,"wte",1
